Anno solare,CLASSE,LAUREATI_FEMMINE
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,15.0
2009.0,Ingegneria dell'informazione,260.0
2009.0,Ingegneria dell'informazione,1.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,7.0
2009.0,Ingegneria dell'informazione,258.0
2009.0,Ingegneria dell'informazione,2.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,4.0
2009.0,Ingegneria dell'informazione,23.0
2009.0,Ingegneria dell'informazione,14.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,4.0
2009.0,Ingegneria dell'informazione,5.0
2009.0,Ingegneria dell'informazione,6.0
2009.0,Ingegneria dell'informazione,15.0
2009.0,Ingegneria dell'informazione,3.0
2009.0,Ingegneria dell'informazione,7.0
2009.0,Ingegneria industriale,119.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,211.0
2009.0,Ingegneria industriale,238.0
2009.0,Ingegneria industriale,1.0
2009.0,Ingegneria industriale,40.0
2009.0,Ingegneria industriale,38.0
2009.0,Ingegneria industriale,1.0
2009.0,Ingegneria industriale,2.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,18.0
2009.0,Ingegneria industriale,4.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,7.0
2009.0,Ingegneria industriale,2.0
2009.0,Ingegneria industriale,1.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,8.0
2009.0,Ingegneria industriale,2.0
2009.0,Ingegneria industriale,2.0
2009.0,Ingegneria industriale,1.0
2009.0,Ingegneria industriale,2.0
2009.0,Ingegneria industriale,4.0
2009.0,Ingegneria industriale,20.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,82.0
2009.0,Ingegneria industriale,15.0
2009.0,Ingegneria industriale,462.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,76.0
2009.0,Ingegneria industriale,9.0
2009.0,Ingegneria industriale,18.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,42.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,11.0
2009.0,Ingegneria industriale,210.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,1.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,1.0
2009.0,Ingegneria industriale,15.0
2009.0,Ingegneria industriale,8.0
2009.0,Ingegneria industriale,19.0
2009.0,Ingegneria industriale,2.0
2009.0,Ingegneria industriale,10.0
2009.0,Ingegneria industriale,15.0
2009.0,Ingegneria industriale,16.0
2009.0,Specialistiche in ingegneria aerospaziale e astronautica,18.0
2009.0,Specialistiche in ingegneria aerospaziale e astronautica,35.0
2009.0,Specialistiche in ingegneria aerospaziale e astronautica,14.0
2009.0,Specialistiche in ingegneria aerospaziale e astronautica,0.0
2009.0,Specialistiche in ingegneria aerospaziale e astronautica,7.0
2009.0,Specialistiche in ingegneria aerospaziale e astronautica,15.0
2009.0,Specialistiche in ingegneria biomedica,36.0
2009.0,Specialistiche in ingegneria biomedica,270.0
2009.0,Specialistiche in ingegneria biomedica,6.0
2009.0,Specialistiche in ingegneria biomedica,15.0
2009.0,Specialistiche in ingegneria chimica,8.0
2009.0,Specialistiche in ingegneria chimica,127.0
2009.0,Specialistiche in ingegneria chimica,3.0
2009.0,Specialistiche in ingegneria chimica,2.0
2009.0,Specialistiche in ingegneria chimica,10.0
2009.0,Specialistiche in ingegneria chimica,17.0
2009.0,Specialistiche in ingegneria chimica,4.0
2009.0,Specialistiche in ingegneria chimica,5.0
2009.0,Specialistiche in ingegneria chimica,0.0
2009.0,Specialistiche in ingegneria chimica,0.0
2009.0,Specialistiche in ingegneria civile,263.0
2009.0,Specialistiche in ingegneria civile,8.0
2009.0,Specialistiche in ingegneria civile,1.0
2009.0,Specialistiche in ingegneria civile,10.0
2009.0,Specialistiche in ingegneria civile,0.0
2009.0,Specialistiche in ingegneria civile,0.0
2009.0,Specialistiche in ingegneria civile,4.0
2009.0,Specialistiche in ingegneria civile,0.0
2009.0,Specialistiche in ingegneria civile,0.0
2009.0,Specialistiche in ingegneria civile,5.0
2009.0,Specialistiche in ingegneria civile,2.0
2009.0,Specialistiche in ingegneria civile,0.0
2009.0,Specialistiche in ingegneria civile,1.0
2009.0,Specialistiche in ingegneria civile,6.0
2009.0,Specialistiche in ingegneria civile,2.0
2009.0,Specialistiche in ingegneria civile,4.0
2009.0,Specialistiche in ingegneria civile,1.0
2009.0,Specialistiche in ingegneria dell'automazione,2.0
2009.0,Specialistiche in ingegneria dell'automazione,4.0
2009.0,Specialistiche in ingegneria dell'automazione,22.0
2009.0,Specialistiche in ingegneria dell'automazione,4.0
2009.0,Specialistiche in ingegneria dell'automazione,0.0
2009.0,Specialistiche in ingegneria dell'automazione,6.0
2009.0,Specialistiche in ingegneria delle telecomunicazioni,164.0
2009.0,Specialistiche in ingegneria delle telecomunicazioni,5.0
2009.0,Specialistiche in ingegneria elettrica,13.0
2009.0,Specialistiche in ingegneria elettrica,1.0
2009.0,Specialistiche in ingegneria elettronica,5.0
2009.0,Specialistiche in ingegneria elettronica,2.0
2009.0,Specialistiche in ingegneria elettronica,93.0
2009.0,Specialistiche in ingegneria elettronica,1.0
2009.0,Specialistiche in ingegneria elettronica,0.0
2009.0,Specialistiche in ingegneria elettronica,4.0
2009.0,Specialistiche in ingegneria elettronica,4.0
2009.0,Specialistiche in ingegneria elettronica,9.0
2009.0,Specialistiche in ingegneria energetica e nucleare,0.0
2009.0,Specialistiche in ingegneria energetica e nucleare,37.0
2009.0,Specialistiche in ingegneria energetica e nucleare,9.0
2009.0,Specialistiche in ingegneria energetica e nucleare,8.0
2009.0,Specialistiche in ingegneria energetica e nucleare,1.0
2009.0,Specialistiche in ingegneria gestionale,2.0
2009.0,Specialistiche in ingegneria gestionale,781.0
2009.0,Specialistiche in ingegneria gestionale,8.0
2009.0,Specialistiche in ingegneria gestionale,10.0
2009.0,Specialistiche in ingegneria informatica,1.0
2009.0,Specialistiche in ingegneria informatica,17.0
2009.0,Specialistiche in ingegneria informatica,7.0
2009.0,Specialistiche in ingegneria informatica,155.0
2009.0,Specialistiche in ingegneria informatica,7.0
2009.0,Specialistiche in ingegneria informatica,0.0
2009.0,Specialistiche in ingegneria informatica,4.0
2009.0,Specialistiche in ingegneria informatica,7.0
2009.0,Specialistiche in ingegneria informatica,8.0
2009.0,Specialistiche in ingegneria informatica,8.0
2009.0,Specialistiche in ingegneria informatica,3.0
2009.0,Specialistiche in ingegneria meccanica,0.0
2009.0,Specialistiche in ingegneria meccanica,0.0
2009.0,Specialistiche in ingegneria meccanica,0.0
2009.0,Specialistiche in ingegneria meccanica,2.0
2009.0,Specialistiche in ingegneria meccanica,1.0
2009.0,Specialistiche in ingegneria meccanica,2.0
2009.0,Specialistiche in ingegneria meccanica,1.0
2009.0,Specialistiche in ingegneria meccanica,1.0
2009.0,Specialistiche in ingegneria meccanica,4.0
2009.0,Specialistiche in ingegneria meccanica,83.0
2009.0,Specialistiche in ingegneria meccanica,1.0
2009.0,Specialistiche in ingegneria meccanica,1.0
2009.0,Specialistiche in ingegneria meccanica,0.0
2009.0,Specialistiche in ingegneria meccanica,1.0
2009.0,Specialistiche in ingegneria meccanica,1.0
2009.0,Specialistiche in ingegneria meccanica,1.0
2009.0,Specialistiche in ingegneria meccanica,1.0
2009.0,Specialistiche in ingegneria meccanica,1.0
2009.0,Specialistiche in ingegneria meccanica,1.0
2009.0,Specialistiche in ingegneria meccanica,1.0
2009.0,Specialistiche in ingegneria navale,2.0
2009.0,Specialistiche in ingegneria navale,18.0
2009.0,Specialistiche in ingegneria per l'ambiente e il territorio,2.0
2009.0,Specialistiche in ingegneria per l'ambiente e il territorio,0.0
2009.0,Specialistiche in ingegneria per l'ambiente e il territorio,7.0
2009.0,Specialistiche in ingegneria per l'ambiente e il territorio,4.0
2009.0,Specialistiche in ingegneria per l'ambiente e il territorio,8.0
2009.0,Specialistiche in ingegneria per l'ambiente e il territorio,1.0
2009.0,Specialistiche in ingegneria per l'ambiente e il territorio,7.0
2009.0,Specialistiche in ingegneria per l'ambiente e il territorio,5.0
2009.0,Specialistiche in ingegneria per l'ambiente e il territorio,3.0
2009.0,Specialistiche in ingegneria per l'ambiente e il territorio,7.0
2009.0,Specialistiche in ingegneria per l'ambiente e il territorio,5.0
2009.0,Specialistiche in ingegneria per l'ambiente e il territorio,19.0
2009.0,Specialistiche in ingegneria per l'ambiente e il territorio,2.0
2009.0,Specialistiche in ingegneria per l'ambiente e il territorio,278.0
2009.0,Specialistiche in ingegneria per l'ambiente e il territorio,42.0
2009.0,Specialistiche in modellistica matematico-fisica per l'ingegneria,0.0
2009.0,Specialistiche in modellistica matematico-fisica per l'ingegneria,8.0
2009.0,Specialistiche in modellistica matematico-fisica per l'ingegneria,24.0
2009.0,Specialistiche in modellistica matematico-fisica per l'ingegneria,0.0
2009.0,Specialistiche in modellistica matematico-fisica per l'ingegneria,0.0
2009.0,Specialistiche in scienza e ingegneria dei materiali,41.0
2009.0,Specialistiche in scienza e ingegneria dei materiali,5.0
2009.0,Specialistiche in scienza e ingegneria dei materiali,9.0
2009.0,Specialistiche in scienza e ingegneria dei materiali,3.0
2009.0,Specialistiche in scienza e ingegneria dei materiali,3.0
2009.0,Specialistiche in scienza e ingegneria dei materiali,0.0
2009.0,Specialistiche in scienza e ingegneria dei materiali,1.0
2009.0,Specialistiche in scienza e ingegneria dei materiali,2.0
2009.0,Ingegneria civile e ambientale,27.0
2009.0,Ingegneria civile e ambientale,0.0
2009.0,Ingegneria civile e ambientale,0.0
2009.0,Ingegneria civile e ambientale,0.0
2009.0,Ingegneria civile e ambientale,0.0
2009.0,Ingegneria civile e ambientale,0.0
2009.0,Ingegneria civile e ambientale,5.0
2009.0,Ingegneria civile e ambientale,0.0
2009.0,Ingegneria civile e ambientale,0.0
2009.0,Ingegneria civile e ambientale,0.0
2009.0,Ingegneria civile e ambientale,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,1.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria dell'informazione,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,1.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Ingegneria industriale,0.0
2009.0,Architettura e ingegneria edile-architettura,7.0
2009.0,Architettura e ingegneria edile-architettura,0.0
2009.0,Architettura e ingegneria edile-architettura,0.0
2009.0,Architettura e ingegneria edile-architettura,0.0
2009.0,Architettura e ingegneria edile-architettura,0.0
2009.0,Architettura e ingegneria edile-architettura,0.0
2009.0,Architettura e ingegneria edile-architettura,0.0
2009.0,Architettura e ingegneria edile-architettura,0.0
2009.0,Architettura e ingegneria edile-architettura,0.0
2009.0,Architettura e ingegneria edile-architettura,0.0
2009.0,Architettura e ingegneria edile-architettura,0.0
2009.0,Architettura e ingegneria edile-architettura (quinquennale),0.0
2009.0,Architettura e ingegneria edile-architettura (quinquennale),0.0
2009.0,Ingegneria aerospaziale e astronautica,0.0
2009.0,Ingegneria aerospaziale e astronautica,0.0
2009.0,Ingegneria biomedica,0.0
2009.0,Ingegneria biomedica,0.0
2009.0,Ingegneria biomedica,0.0
2009.0,Ingegneria chimica,0.0
2009.0,Ingegneria chimica,0.0
2009.0,Ingegneria chimica,0.0
2009.0,Ingegneria chimica,0.0
2009.0,Ingegneria chimica,0.0
2009.0,Ingegneria civile,4.0
2009.0,Ingegneria civile,2.0
2009.0,Ingegneria civile,0.0
2009.0,Ingegneria civile,0.0
2009.0,Ingegneria civile,0.0
2009.0,Ingegneria dei sistemi edilizi,0.0
2009.0,Ingegneria dei sistemi edilizi,1.0
2009.0,Ingegneria dei sistemi edilizi,0.0
2009.0,Ingegneria dei sistemi edilizi,0.0
2009.0,Ingegneria dei sistemi edilizi,0.0
2009.0,Ingegneria dell'automazione,0.0
2009.0,Ingegneria dell'automazione,0.0
2009.0,Ingegneria dell'automazione,0.0
2009.0,Ingegneria della sicurezza,0.0
2009.0,Ingegneria delle telecomunicazioni,0.0
2009.0,Ingegneria delle telecomunicazioni,0.0
2009.0,Ingegneria elettrica,0.0
2009.0,Ingegneria elettrica,0.0
2009.0,Ingegneria elettronica,0.0
2009.0,Ingegneria elettronica,0.0
2009.0,Ingegneria elettronica,0.0
2009.0,Ingegneria energetica e nucleare,1.0
2009.0,Ingegneria gestionale,0.0
2009.0,Ingegneria informatica,0.0
2009.0,Ingegneria informatica,1.0
2009.0,Ingegneria meccanica,0.0
2009.0,Ingegneria meccanica,0.0
2009.0,Ingegneria meccanica,0.0
2009.0,Ingegneria meccanica,0.0
2009.0,Ingegneria per l'ambiente e il territorio,0.0
2009.0,Ingegneria per l'ambiente e il territorio,1.0
2009.0,Ingegneria per l'ambiente e il territorio,0.0
2009.0,Ingegneria per l'ambiente e il territorio,0.0
2009.0,Ingegneria per l'ambiente e il territorio,0.0
2009.0,Ingegneria per l'ambiente e il territorio,0.0
2009.0,Modellistica matematico-fisica per l'ingegneria,0.0
2009.0,Scienza e ingegneria dei materiali,0.0
2009.0,Scienza e ingegneria dei materiali,0.0
2009.0,Scienza e ingegneria dei materiali,0.0
